항목,당기,전기,당기_num,전기_num,year,table_index,source
기타,74820,52905,74820.0,52905.0,2023,183,감사보고서_2023.htm
계,"(4,092,924)",31039388,-4092924.0,31039388.0,2023,183,감사보고서_2023.htm
매출채권의 감소(증가),"(6,883,154)",12354628,-6883154.0,12354628.0,2023,185,감사보고서_2023.htm
미수금의 감소(증가),612652,"(711,933)",612652.0,-711933.0,2023,185,감사보고서_2023.htm
장단기선급비용의 감소(증가),"(339,588)",11033,-339588.0,11033.0,2023,185,감사보고서_2023.htm
재고자산의 감소(증가),"(4,399,456)","(14,337,291)",-4399456.0,-14337291.0,2023,185,감사보고서_2023.htm
매입채무의 증가(감소),"(701,579)","(2,494,560)",-701579.0,-2494560.0,2023,185,감사보고서_2023.htm
장단기미지급금의 증가(감소),"(335,900)",1522457,-335900.0,1522457.0,2023,185,감사보고서_2023.htm
선수금의 증가(감소),"(18,100)","(154,042)",-18100.0,-154042.0,2023,185,감사보고서_2023.htm
예수금의 증가(감소),"(77,884)","(101,231)",-77884.0,-101231.0,2023,185,감사보고서_2023.htm
미지급비용의 증가(감소),"(1,677,917)",88828,-1677917.0,88828.0,2023,185,감사보고서_2023.htm
장단기충당부채의 증가(감소),1076981,74664,1076981.0,74664.0,2023,185,감사보고서_2023.htm
퇴직금의 지급,"(702,328)","(492,366)",-702328.0,-492366.0,2023,185,감사보고서_2023.htm
사외적립자산의 감소(증가),"(156,245)","(1,402,489)",-156245.0,-1402489.0,2023,185,감사보고서_2023.htm
기타,386971,"(1,225,967)",386971.0,-1225967.0,2023,185,감사보고서_2023.htm
계,"(13,215,547)","(6,868,269)",-13215547.0,-6868269.0,2023,185,감사보고서_2023.htm
기타포괄손익-공정가치금융자산의 평가,490240,"(285,585)",490240.0,-285585.0,2023,187,감사보고서_2023.htm
유형자산의 본계정 대체,38188436,30539179,38188436.0,30539179.0,2023,187,감사보고서_2023.htm
사용권자산의 취득(리스부채의 신규계약),873056,673493,873056.0,673493.0,2023,187,감사보고서_2023.htm
사채 및 장기차입금의 유동성 대체,228492,135753,228492.0,135753.0,2023,187,감사보고서_2023.htm
기초,116726,120347,116726.0,120347.0,2023,212,감사보고서_2023.htm
매입,27784,-,27784.0,0.0,2023,212,감사보고서_2023.htm
매도,(343),"(12,720)",-343.0,-12720.0,2023,212,감사보고서_2023.htm
당기손익으로 인식된 손익,365451,(108),365451.0,-108.0,2023,212,감사보고서_2023.htm
기타포괄손익으로 인식된 손익,"(19,215)",22926,-19215.0,22926.0,2023,212,감사보고서_2023.htm
기타,-,"(13,719)",0.0,-13719.0,2023,212,감사보고서_2023.htm
기말,490403,116726,490403.0,116726.0,2023,212,감사보고서_2023.htm
단기급여,14073,14768,14073.0,14768.0,2023,262,감사보고서_2023.htm
퇴직급여,557,612,557.0,612.0,2023,262,감사보고서_2023.htm
기타 장기급여,7834,5434,7834.0,5434.0,2023,262,감사보고서_2023.htm
Ⅰ. 유 동 자 산,82320322,68548442,82320322.0,68548442.0,2024,11,감사보고서_2024.htm
1. 현금및현금성자산,1653766,6061451,1653766.0,6061451.0,2024,11,감사보고서_2024.htm
2. 단기금융상품,10187991,50071,10187991.0,50071.0,2024,11,감사보고서_2024.htm
3. 매출채권,33840357,27363016,33840357.0,27363016.0,2024,11,감사보고서_2024.htm
4. 미수금,3249731,1910054,3249731.0,1910054.0,2024,11,감사보고서_2024.htm
5. 선급비용,1381781,1349755,1381781.0,1349755.0,2024,11,감사보고서_2024.htm
6. 재고자산,29154115,29338151,29154115.0,29338151.0,2024,11,감사보고서_2024.htm
7. 기타유동자산,2852581,2475944,2852581.0,2475944.0,2024,11,감사보고서_2024.htm
Ⅱ. 비 유 동 자 산,242645805,228308847,242645805.0,228308847.0,2024,11,감사보고서_2024.htm
1. 기타포괄손익-공정가치금융자산,2176346,1854503,2176346.0,1854503.0,2024,11,감사보고서_2024.htm
2. 당기손익-공정가치금융자산,-,1,0.0,1.0,2024,11,감사보고서_2024.htm
"3. 종속기업, 관계기업 및 공동기업 투자",57427196,57392438,57427196.0,57392438.0,2024,11,감사보고서_2024.htm
4. 유형자산,151446870,140579161,151446870.0,140579161.0,2024,11,감사보고서_2024.htm
5. 무형자산,10496956,10440211,10496956.0,10440211.0,2024,11,감사보고서_2024.htm
6. 순확정급여자산,2249792,3745697,2249792.0,3745697.0,2024,11,감사보고서_2024.htm
7. 이연법인세자산,14333432,9931358,14333432.0,9931358.0,2024,11,감사보고서_2024.htm
8. 기타비유동자산,4515213,4365478,4515213.0,4365478.0,2024,11,감사보고서_2024.htm
자 산 총 계,324966127,296857289,324966127.0,296857289.0,2024,11,감사보고서_2024.htm
Ⅰ. 유 동 부 채,80157976,41775101,80157976.0,41775101.0,2024,11,감사보고서_2024.htm
1. 매입채무,10287967,7943834,10287967.0,7943834.0,2024,11,감사보고서_2024.htm
2. 단기차입금,11110972,5625163,11110972.0,5625163.0,2024,11,감사보고서_2024.htm
3. 미지급금,18591524,15256046,18591524.0,15256046.0,2024,11,감사보고서_2024.htm
4. 선수금,350448,302589,350448.0,302589.0,2024,11,감사보고서_2024.htm
5. 예수금,516454,445470,516454.0,445470.0,2024,11,감사보고서_2024.htm
6. 미지급비용,9039886,6931991,9039886.0,6931991.0,2024,11,감사보고서_2024.htm
7. 당기법인세부채,1380469,-,1380469.0,0.0,2024,11,감사보고서_2024.htm
8. 유동성장기부채,22264226,228491,22264226.0,228491.0,2024,11,감사보고서_2024.htm
9. 충당부채,6257389,4540702,6257389.0,4540702.0,2024,11,감사보고서_2024.htm
10. 기타유동부채,358641,500815,358641.0,500815.0,2024,11,감사보고서_2024.htm
Ⅱ. 비 유 동 부 채,8411494,30294414,8411494.0,30294414.0,2024,11,감사보고서_2024.htm
1. 사채,14530,19064,14530.0,19064.0,2024,11,감사보고서_2024.htm
2. 장기차입금,795703,22902035,795703.0,22902035.0,2024,11,감사보고서_2024.htm
3. 장기미지급금,4965481,4942826,4965481.0,4942826.0,2024,11,감사보고서_2024.htm
4. 장기충당부채,2602575,2413133,2602575.0,2413133.0,2024,11,감사보고서_2024.htm
5. 기타비유동부채,33205,17356,33205.0,17356.0,2024,11,감사보고서_2024.htm
부 채 총 계,88569470,72069515,88569470.0,72069515.0,2024,11,감사보고서_2024.htm
Ⅰ. 자본금,897514,897514,897514.0,897514.0,2024,11,감사보고서_2024.htm
1. 우선주자본금,119467,119467,119467.0,119467.0,2024,11,감사보고서_2024.htm
2. 보통주자본금,778047,778047,778047.0,778047.0,2024,11,감사보고서_2024.htm
Ⅱ. 주식발행초과금,4403893,4403893,4403893.0,4403893.0,2024,11,감사보고서_2024.htm
Ⅲ. 이익잉여금,233734316,219963351,233734316.0,219963351.0,2024,11,감사보고서_2024.htm
Ⅳ. 기타자본항목,"(2,639,066)","(476,984)",-2639066.0,-476984.0,2024,11,감사보고서_2024.htm
자 본 총 계,236396657,224787774,236396657.0,224787774.0,2024,11,감사보고서_2024.htm
부 채 와 자 본 총 계,324966127,296857289,324966127.0,296857289.0,2024,11,감사보고서_2024.htm
Ⅰ. 매 출 액,209052241.0,170374090,209052241.0,170374090.0,2024,14,감사보고서_2024.htm
Ⅱ. 매 출 원 가,152061472.0,144023552,152061472.0,144023552.0,2024,14,감사보고서_2024.htm
Ⅲ. 매 출 총 이 익,56990769.0,26350538,56990769.0,26350538.0,2024,14,감사보고서_2024.htm
판매비와관리비,44629735,37876835,44629735.0,37876835.0,2024,14,감사보고서_2024.htm
Ⅳ. 영 업 이 익 (손 실),12361034.0,"(11,526,297)",12361034.0,-11526297.0,2024,14,감사보고서_2024.htm
기 타 수 익,10351185,29643315,10351185.0,29643315.0,2024,14,감사보고서_2024.htm
기 타 비 용,540542,375723,540542.0,375723.0,2024,14,감사보고서_2024.htm
금 융 수 익,7717689,7388664,7717689.0,7388664.0,2024,14,감사보고서_2024.htm
금 융 비 용,8139788,7598459,8139788.0,7598459.0,2024,14,감사보고서_2024.htm
Ⅴ. 법인세비용차감전순이익,21749578.0,17531500,21749578.0,17531500.0,2024,14,감사보고서_2024.htm
법 인 세 비 용(수 익),"(1,832,987)","(7,865,599)",-1832987.0,-7865599.0,2024,14,감사보고서_2024.htm
Ⅵ. 당 기 순 이 익,23582565.0,25397099,23582565.0,25397099.0,2024,14,감사보고서_2024.htm
기본주당이익(단위 : 원),3472.0,3739,3472.0,3739.0,2024,14,감사보고서_2024.htm
희석주당이익(단위 : 원),3472.0,3739,3472.0,3739.0,2024,14,감사보고서_2024.htm
Ⅰ. 당기순이익,23582565,25397099,23582565.0,25397099.0,2024,17,감사보고서_2024.htm
Ⅱ. 기타포괄손익,"(352,470)","(216,079)",-352470.0,-216079.0,2024,17,감사보고서_2024.htm
후속적으로 당기손익으로 재분류되지 않는 포괄손익,"(352,470)","(216,079)",-352470.0,-216079.0,2024,17,감사보고서_2024.htm
1. 기타포괄손익-공정가치금융자산평가손익,239784,356472,239784.0,356472.0,2024,17,감사보고서_2024.htm
2. 순확정급여부채(자산) 재측정요소,"(592,254)","(572,551)",-592254.0,-572551.0,2024,17,감사보고서_2024.htm
후속적으로 당기손익으로 재분류되는 포괄손익,-,-,0.0,0.0,2024,17,감사보고서_2024.htm
Ⅲ. 총포괄손익,23230095,25181020,23230095.0,25181020.0,2024,17,감사보고서_2024.htm
Ⅰ. 영업활동 현금흐름,52491497,34455084,52491497.0,34455084.0,2024,23,감사보고서_2024.htm
1. 영업에서 창출된 현금흐름,44315608,8088628,44315608.0,8088628.0,2024,23,감사보고서_2024.htm
가. 당기순이익,23582565,25397099,23582565.0,25397099.0,2024,23,감사보고서_2024.htm
나. 조정,21493129,"(4,092,924)",21493129.0,-4092924.0,2024,23,감사보고서_2024.htm
다. 영업활동으로 인한 자산부채의 변동,"(760,086)","(13,215,547)",-760086.0,-13215547.0,2024,23,감사보고서_2024.htm
2. 이자의 수취,277362,332111,277362.0,332111.0,2024,23,감사보고서_2024.htm
3. 이자의 지급,"(674,010)","(798,649)",-674010.0,-798649.0,2024,23,감사보고서_2024.htm
4. 배당금 수입,9635502,29497803,9635502.0,29497803.0,2024,23,감사보고서_2024.htm
5. 법인세 납부액,"(1,062,965)","(2,664,809)",-1062965.0,-2664809.0,2024,23,감사보고서_2024.htm
Ⅱ. 투자활동 현금흐름,"(50,377,644)","(47,571,537)",-50377644.0,-47571537.0,2024,23,감사보고서_2024.htm
1. 단기금융상품의 순감소(증가),"(10,122,673)","(49,934)",-10122673.0,-49934.0,2024,23,감사보고서_2024.htm
2. 기타포괄손익-공정가치금융자산의 처분,2942,15538,2942.0,15538.0,2024,23,감사보고서_2024.htm
3. 기타포괄손익-공정가치금융자산의 취득,-,"(15,515)",0.0,-15515.0,2024,23,감사보고서_2024.htm
4. 당기손익-공정가치금융자산의 처분,1,243,1.0,243.0,2024,23,감사보고서_2024.htm
"5. 종속기업, 관계기업 및 공동기업 투자의 처분",319965,144292,319965.0,144292.0,2024,23,감사보고서_2024.htm
"6. 종속기업, 관계기업 및 공동기업 투자의 취득","(336,648)","(108,300)",-336648.0,-108300.0,2024,23,감사보고서_2024.htm
7. 유형자산의 처분,130956,164415,130956.0,164415.0,2024,23,감사보고서_2024.htm
8. 유형자산의 취득,"(38,246,765)","(45,026,206)",-38246765.0,-45026206.0,2024,23,감사보고서_2024.htm
9. 무형자산의 처분,13327,12002,13327.0,12002.0,2024,23,감사보고서_2024.htm
10. 무형자산의 취득,"(2,069,083)","(2,639,614)",-2069083.0,-2639614.0,2024,23,감사보고서_2024.htm
11. 기타 투자활동으로 인한 현금유출입액,"(69,666)","(68,458)",-69666.0,-68458.0,2024,23,감사보고서_2024.htm
Ⅲ. 재무활동 현금흐름,"(6,520,814)",15268902,-6520814.0,15268902.0,2024,23,감사보고서_2024.htm
1. 단기차입금의 순증가(감소),5316919,3274337,5316919.0,3274337.0,2024,23,감사보고서_2024.htm
2. 장기차입금의 차입,-,21990000,0.0,21990000.0,2024,23,감사보고서_2024.htm
3. 사채 및 장기차입금의 상환,"(217,305)","(185,316)",-217305.0,-185316.0,2024,23,감사보고서_2024.htm
4. 배당금의 지급,"(9,808,653)","(9,810,119)",-9808653.0,-9810119.0,2024,23,감사보고서_2024.htm
5. 자기주식의 취득,"(1,811,775)",-,-1811775.0,0.0,2024,23,감사보고서_2024.htm
Ⅳ. 외화환산으로 인한 현금의 변동,(724),"(12,591)",-724.0,-12591.0,2024,23,감사보고서_2024.htm
Ⅴ. 현금및현금성자산의 증가(감소)(Ⅰ+Ⅱ+Ⅲ+Ⅳ),"(4,407,685)",2139858,-4407685.0,2139858.0,2024,23,감사보고서_2024.htm
Ⅵ. 기초의 현금및현금성자산,6061451,3921593,6061451.0,3921593.0,2024,23,감사보고서_2024.htm
Ⅶ. 기말의 현금및현금성자산,1653766,6061451,1653766.0,6061451.0,2024,23,감사보고서_2024.htm
현금및현금성자산,-,,0.0,,2024,29,감사보고서_2024.htm
단기금융상품,-,,0.0,,2024,29,감사보고서_2024.htm
매출채권,-,,0.0,,2024,29,감사보고서_2024.htm
기타포괄손익-공정가치금융자산,-,,0.0,,2024,29,감사보고서_2024.htm
기타,373681,,373681.0,,2024,29,감사보고서_2024.htm
계,373681,,373681.0,,2024,29,감사보고서_2024.htm
현금및현금성자산,-,,0.0,,2024,34,감사보고서_2024.htm
단기금융상품,-,,0.0,,2024,34,감사보고서_2024.htm
매출채권,-,,0.0,,2024,34,감사보고서_2024.htm
기타포괄손익-공정가치금융자산,-,,0.0,,2024,34,감사보고서_2024.htm
당기손익-공정가치금융자산,1,,1.0,,2024,34,감사보고서_2024.htm
기타,393235,,393235.0,,2024,34,감사보고서_2024.htm
계,393236,,393236.0,,2024,34,감사보고서_2024.htm
평가손익(기타포괄손익),-,,0.0,,2024,39,감사보고서_2024.htm
평가ㆍ처분손익(당기손익),"(14,895)",,-14895.0,,2024,39,감사보고서_2024.htm
이자수익,-,,0.0,,2024,39,감사보고서_2024.htm
외환차이(당기손익),-,,0.0,,2024,39,감사보고서_2024.htm
배당금수익,-,,0.0,,2024,39,감사보고서_2024.htm
손상(환입),-,,0.0,,2024,39,감사보고서_2024.htm
평가손익(기타포괄손익),-,,0.0,,2024,44,감사보고서_2024.htm
평가ㆍ처분손익(당기손익),365387,,365387.0,,2024,44,감사보고서_2024.htm
이자수익,-,,0.0,,2024,44,감사보고서_2024.htm
외환차이(당기손익),-,,0.0,,2024,44,감사보고서_2024.htm
배당금수익,637,,637.0,,2024,44,감사보고서_2024.htm
손상(환입),-,,0.0,,2024,44,감사보고서_2024.htm
기초,1854503,1364325,1854503.0,1364325.0,2024,55,감사보고서_2024.htm
취득,-,15515,0.0,15515.0,2024,55,감사보고서_2024.htm
처분,"(2,942)","(15,577)",-2942.0,-15577.0,2024,55,감사보고서_2024.htm
공정가치평가,324785,490240,324785.0,490240.0,2024,55,감사보고서_2024.htm
기말,2176346,1854503,2176346.0,1854503.0,2024,55,감사보고서_2024.htm
기초,340232,"(166,635)",340232.0,-166635.0,2024,59,감사보고서_2024.htm
공정가치평가,324785,490240,324785.0,490240.0,2024,59,감사보고서_2024.htm
처분으로 인한 이익잉여금 대체,2939,16627,2939.0,16627.0,2024,59,감사보고서_2024.htm
기말,667956,340232,667956.0,340232.0,2024,59,감사보고서_2024.htm
차감: 자본에 가감되는 법인세효과,"(179,854)","(94,077)",-179854.0,-94077.0,2024,59,감사보고서_2024.htm
계,488102,246155,488102.0,246155.0,2024,59,감사보고서_2024.htm
채권액,33967334,27421756,33967334.0,27421756.0,2024,64,감사보고서_2024.htm
차감: 손실충당금,"(126,977)","(58,740)",-126977.0,-58740.0,2024,64,감사보고서_2024.htm
소 계,33840357,27363016,33840357.0,27363016.0,2024,64,감사보고서_2024.htm
